Tiempo ;YAW;PITCH;E_YAW;E_PITCH
0;0;0;0;0
0.02;0;0;0;0
0.04;0;0;0;18.7
0.06;0;0;0;18.7
0.08;0;0;0;18.7
0.1;0.002;0;0;18.7
0.12;0.003;0;0;18.7
0.14;0.005;0;0;18.7
0.16;0.007;0;0;18.7
0.18;0.009;0;0;18.7
0.2;0.01;0;0;18.7
0.22;0.012;0;0;18.7
0.24;0.016;0;0;18.7
0.26;0.017;0;0;18.7
0.28;0.019;0;0;18.7
0.3;0.023;0.007;0;18.7
0.32;0.024;0.012;0;18.7
0.34;0.026;0.017;0;18.7
0.36;0.03;0.021;0;18.7
0.38;0.031;0.026;0;18.7
0.4;0.033;0.03;0;18.7
0.42;0.037;0.035;0;18.7
0.44;0.038;0.042;0;18.7
0.46;0.042;0.047;0;18.7
0.48;0.044;0.052;0;18.7
0.5;0.047;0.058;0;18.7
0.52;0.051;0.058;0;18.7
0.54;0.052;0.072;0;18.7
0.56;0.056;0.082;0;18.7
0.58;0.059;0.093;0;18.7
0.6;0.061;0.096;0;18.7
0.62;0.065;0.106;0;18.7
0.64;0.068;0.113;0;18.7
0.66;0.07;0.122;0;18.7
0.68;0.073;0.134;0;18.7
0.7;0.077;0.14;0;18.7
0.72;0.08;0.148;0;18.7
0.74;0.084;0.162;0;18.7
0.76;0.086;0.173;0;18.7
0.78;0.089;0.185;0;18.7
0.8;0.093;0.197;0;18.7
0.82;0.096;0.208;0;18.7
0.84;0.099;0.22;0;18.7
0.86;0.103;0.232;0;18.7
0.88;0.106;0.243;0;18.7
0.9;0.11;0.255;0;18.7
0.92;0.113;0.267;0;18.7
0.94;0.117;0.279;0;18.7
0.96;0.12;0.291;0;18.7
0.98;0.124;0.304;0;18.7
1;0.127;0.318;0;18.7
1.02;0.131;0.33;0;18.7
1.04;0.134;0.342;0;18.7
1.06;0.14;0.354;0;18.7
1.08;0.143;0.367;0;18.7
1.1;0.147;0.38;0;18.7
1.12;0.15;0.393;0;18.7
1.14;0.154;0.4;0;18.7
1.16;0.159;0.412;0;18.7
1.18;0.162;0.431;0;18.7
1.2;0.166;0.443;0;18.7
1.22;0.171;0.457;0;18.7
1.24;0.175;0.463;0;18.7
1.26;0.178;0.476;0;18.7
1.28;0.183;0.494;0;18.7
1.3;0.187;0.508;0;18.7
1.32;0.192;0.513;0;18.7
1.34;0.195;0.532;0;18.7
1.36;0.201;0.545;0;18.7
1.38;0.204;0.55;0;18.7
1.4;0.209;0.562;0;18.7
1.42;0.213;0.576;0;18.7
1.44;0.218;0.592;0;18.7
1.46;0.223;0.597;0;18.7
1.48;0.227;0.609;0;18.7
1.5;0.232;0.627;0;18.7
1.52;0.237;0.632;0;18.7
1.54;0.243;0.642;0;18.7
1.56;0.248;0.653;0;18.7
1.58;0.251;0.663;0;18.7
1.6;0.257;0.679;0;18.7
1.62;0.262;0.682;0;18.7
1.64;0.267;0.693;0;18.7
1.66;0.272;0.707;0;18.7
1.68;0.278;0.717;0;18.7
1.7;0.283;0.726;0;18.7
1.72;0.288;0.73;0;18.7
1.74;0.295;0.738;0;18.7
1.76;0.3;0.752;0;18.7
1.78;0.305;0.756;0;18.7
1.8;0.311;0.764;0;18.7
1.82;0.318;0.771;0;18.7
1.84;0.323;0.78;0;18.7
1.86;0.328;0.787;0;18.7
1.88;0.335;0.794;0;18.7
1.9;0.342;0.801;0;18.7
1.92;0.347;0.81;0;18.7
1.94;0.354;0.817;0;18.7
1.96;0.361;0.824;0;18.7
1.98;0.367;0.829;0;18.7
2;0.374;0.836;0;18.7
2.02;0.38;0.841;0;18.7
2.04;0.386;0.846;0;18.7
2.06;0.393;0.852;0;18.7
2.08;0.4;0.857;0;18.7
2.1;0.407;0.859;0;18.7
2.12;0.414;0.866;0;18.7
2.14;0.421;0.871;0;18.7
2.16;0.429;0.874;0;18.7
2.18;0.436;0.878;0;18.7
2.2;0.443;0.88;0;18.7
2.22;0.45;0.883;0;18.7
2.24;0.459;0.887;0;18.7
2.26;0.466;0.892;0;18.7
2.28;0.475;0.892;0;18.7
2.3;0.482;0.895;0;18.7
2.32;0.49;0.897;0;18.7
2.34;0.499;0.901;0;18.7
2.36;0.506;0.902;0;18.7
2.38;0.515;0.904;0;18.7
2.4;0.524;0.904;0;18.7
2.42;0.532;0.906;0;18.7
2.44;0.541;0.906;0;18.7
2.46;0.548;0.908;0;18.7
2.48;0.557;0.908;0;18.7
2.5;0.567;0.908;0;18.7
2.52;0.576;0.908;0;18.7
2.54;0.585;0.908;0;18.7
2.56;0.593;0.908;0;18.7
2.58;0.602;0.909;0;18.7
2.6;0.611;0.908;0;18.7
2.62;0.621;0.908;0;18.7
2.64;0.63;0.906;0;18.7
2.66;0.641;0.906;0;18.7
2.68;0.649;0.902;0;18.7
2.7;0.66;0.901;0;18.7
2.72;0.668;0.899;0;18.7
2.74;0.679;0.895;0;18.7
2.76;0.689;0.895;0;18.7
2.78;0.7;0.892;0;18.7
2.8;0.71;0.888;0;18.7
2.82;0.719;0.885;0;18.7
2.84;0.73;0.885;0;18.7
2.86;0.74;0.88;0;18.7
2.88;0.75;0.876;0;18.7
2.9;0.761;0.873;0;18.7
2.92;0.771;0.869;0;18.7
2.94;0.782;0.867;0;18.7
2.96;0.792;0.862;0;18.7
2.98;0.803;0.86;0;18.7
3;0.815;0.857;0;18.7
3.02;0.826;0.852;0;18.7
3.04;0.836;0.848;0;18.7
3.06;0.848;0.845;0;18.7
3.08;0.859;0.843;0;18.7
3.1;0.871;0.838;0;18.7
3.12;0.881;0.834;0;18.7
3.14;0.894;0.831;0;18.7
3.16;0.904;0.827;0;18.7
3.18;0.916;0.822;0;18.7
3.2;0.927;0.815;0;18.7
3.22;0.939;0.812;0;18.7
3.24;0.951;0.806;0;18.7
3.26;0.962;0.805;0;18.7
3.28;0.974;0.799;0;18.7
3.3;0.986;0.794;0;18.7
3.32;0.998;0.792;0;18.7
3.34;1.009;0.785;0;18.7
3.36;1.021;0.782;0;18.7
3.38;1.033;0.778;0;18.7
3.4;1.045;0.773;0;18.7
3.42;1.059;0.768;0;18.7
3.44;1.072;0.763;0;18.7
3.46;1.084;0.757;0;18.7
3.48;1.096;0.754;0;18.7
3.5;1.108;0.75;0;18.7
3.52;1.121;0.747;0;18.7
3.54;1.134;0.74;0;18.7
3.56;1.147;0.735;0;18.7
3.58;1.159;0.731;0;18.7
3.6;1.173;0.726;0;18.7
3.62;1.185;0.721;0;18.7
3.64;1.197;0.716;0;18.7
3.66;1.211;0.712;0;18.7
3.68;1.223;0.709;0;18.7
3.7;1.237;0.703;0;18.7
3.72;1.25;0.698;0;18.7
3.74;1.264;0.695;0;18.7
3.76;1.276;0.689;0;18.7
3.78;1.29;0.684;0;18.7
3.8;1.304;0.681;0;18.7
3.82;1.318;0.675;0;18.7
3.84;1.33;0.67;0;18.7
3.86;1.344;0.667;0;18.7
3.88;1.358;0.661;0;18.7
3.9;1.372;0.656;0;18.7
3.92;1.386;0.653;0;18.7
3.94;1.398;0.648;0;18.7
3.96;1.412;0.642;0;18.7
3.98;1.426;0.639;0;18.7
4;1.44;0.635;0;18.7
4.02;1.454;0.632;0;18.7
4.04;1.468;0.625;0;18.7
4.06;1.482;0.623;0;18.7
4.08;1.496;0.618;0;18.7
4.1;1.51;0.614;0;18.7
4.12;1.524;0.609;0;18.7
4.14;1.539;0.606;0;18.7
4.16;1.553;0.602;0;18.7
4.18;1.567;0.599;0;18.7
4.2;1.581;0.593;0;18.7
4.22;1.597;0.59;0;18.7
4.24;1.611;0.586;0;18.7
4.26;1.625;0.581;0;18.7
4.28;1.641;0.578;0;18.7
4.3;1.655;0.574;0;18.7
4.32;1.669;0.572;0;18.7
4.34;1.684;0.567;0;18.7
4.36;1.698;0.564;0;18.7
4.38;1.714;0.56;0;18.7
4.4;1.728;0.559;0;18.7
4.42;1.744;0.555;0;18.7
4.44;1.759;0.552;0;18.7
4.46;1.773;0.548;0;18.7
4.48;1.789;0.545;0;18.7
4.5;1.805;0.543;0;18.7
4.52;1.819;0.539;0;18.7
4.54;1.834;0.536;0;18.7
4.56;1.85;0.536;0;18.7
4.58;1.866;0.531;0;18.7
4.6;1.881;0.529;0;18.7
4.62;1.895;0.525;0;18.7
4.64;1.911;0.524;0;18.7
4.66;1.927;0.522;0;18.7
4.68;1.943;0.518;0;18.7
4.7;1.958;0.518;0;18.7
4.72;1.974;0.515;0;18.7
4.74;1.99;0.513;0;18.7
4.76;2.005;0.513;0;18.7
4.78;2.021;0.51;0;18.7
4.8;2.037;0.51;0;18.7
4.82;2.054;0.506;0;18.7
4.84;2.07;0.506;0;18.7
4.86;2.086;0.504;0;18.7
4.88;2.101;0.503;0;18.7
4.9;2.117;0.501;0;18.7
4.92;2.135;0.501;0;18.7
4.94;2.15;0.499;0;18.7
4.96;2.166;0.499;0;18.7
4.98;2.182;0.499;0;18.7
5;2.197;0.497;0;18.7
5.02;2.215;0.497;0;18.7
5.04;2.231;0.497;0;18.7
5.06;2.246;0.497;0;18.7
5.08;2.264;0.497;0;18.7
5.1;2.279;0.497;0;18.7
5.12;2.295;0.497;0;18.7
5.14;2.313;0.497;0;18.7
5.16;2.328;0.497;0;18.7
5.18;2.344;0.496;0;18.7
5.2;2.361;0.496;0;18.7
5.22;2.377;0.496;0;18.7
5.24;2.395;0.497;0;18.7
5.26;2.41;0.497;0;18.7
5.28;2.426;0.497;0;18.7
5.3;2.443;0.499;0;18.7
5.32;2.459;0.499;0;18.7
5.34;2.475;0.501;0;18.7
5.36;2.492;0.501;0;18.7
5.38;2.508;0.503;0;18.7
5.4;2.525;0.504;0;18.7
5.42;2.541;0.504;0;18.7
5.44;2.557;0.506;0;18.7
5.46;2.574;0.506;0;18.7
5.48;2.59;0.508;0;18.7
5.5;2.606;0.51;0;18.7
5.52;2.623;0.511;0;18.7
5.54;2.639;0.511;0;18.7
5.56;2.655;0.515;0;18.7
5.58;2.672;0.515;0;18.7
5.6;2.688;0.517;0;18.7
5.62;2.705;0.518;0;18.7
5.64;2.721;0.518;0;18.7
5.66;2.737;0.52;0;18.7
5.68;2.754;0.522;0;18.7
5.7;2.77;0.524;0;18.7
5.72;2.787;0.525;0;18.7
5.74;2.803;0.527;0;18.7
5.76;2.819;0.529;0;18.7
5.78;2.836;0.529;0;18.7
5.8;2.852;0.531;0;18.7
5.82;2.868;0.532;0;18.7
5.84;2.885;0.534;0;18.7
5.86;2.901;0.536;0;18.7
5.88;2.916;0.536;0;18.7
5.9;2.934;0.538;0;18.7
5.92;2.95;0.538;0;18.7
5.94;2.965;0.539;0;18.7
5.96;2.983;0.541;0;18.7
5.98;2.998;0.543;0;18.7
6;3.014;0.543;0;18.7
6.02;3.03;0.545;0;18.7
6.04;3.047;0.546;0;18.7
6.06;3.063;0.546;0;18.7
6.08;3.079;0.546;0;18.7
6.1;3.096;0.548;0;18.7
6.12;3.112;0.548;0;18.7
6.14;3.128;0.55;0;18.7
6.16;3.143;0.55;0;18.7
6.18;3.161;0.55;0;18.7
6.2;3.177;0.552;0;18.7
6.22;3.192;0.552;0;18.7
6.24;3.208;0.555;0;18.7
6.26;3.224;0.553;0;18.7
6.28;3.241;0.553;0;18.7
6.3;3.257;0.553;0;18.7
6.32;3.272;0.553;0;18.7
6.34;3.288;0.555;0;18.7
6.36;3.304;0.555;0;18.7
6.38;3.321;0.555;0;18.7
6.4;3.337;0.555;0;18.7
6.42;3.353;0.555;0;18.7
6.44;3.368;0.555;0;18.7
6.46;3.384;0.555;0;18.7
6.48;3.402;0.555;0;18.7
6.5;3.417;0.557;0;18.7
6.52;3.433;0.557;0;18.7
6.54;3.451;0.557;0;18.7
6.56;3.466;0.557;0;18.7
6.58;3.482;0.557;0;18.7
6.6;3.498;0.557;0;18.7
6.62;3.515;0.557;0;18.7
6.64;3.531;0.557;0;18.7
6.66;3.547;0.553;0;18.7
6.68;3.562;0.555;0;18.7
6.7;3.58;0.555;0;18.7
6.72;3.595;0.555;0;18.7
6.74;3.611;0.553;0;18.7
6.76;3.627;0.553;0;18.7
6.78;3.644;0.553;0;18.7
6.8;3.66;0.553;0;18.7
6.82;3.676;0.553;0;18.7
6.84;3.693;0.552;0;18.7
6.86;3.709;0.552;0;18.7
6.88;3.725;0.552;0;18.7
6.9;3.742;0.552;0;18.7
6.92;3.758;0.552;0;18.7
6.94;3.775;0.55;0;18.7
6.96;3.791;0.55;0;18.7
6.98;3.808;0.55;0;18.7
7;3.824;0.55;0;18.7
7.02;3.84;0.548;0;18.7
7.04;3.857;0.548;0;18.7
7.06;3.873;0.548;0;18.7
7.08;3.89;0.548;0;18.7
7.1;3.906;0.548;0;18.7
7.12;3.924;0.548;0;18.7
7.14;3.939;0.548;0;18.7
7.16;3.957;0.548;0;18.7
7.18;3.972;0.546;0;18.7
7.2;3.99;0.546;0;18.7
7.22;4.006;0.546;0;18.7
7.24;4.023;0.546;0;18.7
7.26;4.04;0.546;0;18.7
7.28;4.056;0.546;0;18.7
7.3;4.074;0.546;0;18.7
7.32;4.091;0.546;0;18.7
7.34;4.109;0.546;0;18.7
7.36;4.124;0.546;0;18.7
7.38;4.142;0.546;0;18.7
7.4;4.159;0.546;0;18.7
7.42;4.175;0.546;0;18.7
7.44;4.192;0.546;0;18.7
7.46;4.21;0.546;0;18.7
7.48;4.227;0.546;0;18.7
7.5;4.243;0.546;0;18.7
7.52;4.26;0.546;0;18.7
7.54;4.278;0.546;0;18.7
7.56;4.295;0.546;0;18.7
7.58;4.313;0.546;0;18.7
7.6;4.328;0.546;0;18.7
7.62;4.346;0.546;0;18.7
7.64;4.363;0.545;0;18.7
7.66;4.381;0.545;0;18.7
7.68;4.398;0.545;0;18.7
7.7;4.416;0.545;0;18.7
7.72;4.433;0.545;0;18.7
7.74;4.451;0.545;0;18.7
7.76;4.468;0.545;0;18.7
7.78;4.484;0.545;0;18.7
7.8;4.501;0.545;0;18.7
7.82;4.519;0.545;0;18.7
7.84;4.536;0.545;0;18.7
7.86;4.554;0.545;0;18.7
7.88;4.571;0.545;0;18.7
7.9;4.588;0.545;0;18.7
7.92;4.606;0.545;0;18.7
7.94;4.623;0.545;0;18.7
7.96;4.641;0.545;0;18.7
7.98;4.658;0.545;0;18.7
8;4.676;0.545;0;18.7
8.02;4.693;0.545;0;18.7
8.04;4.711;0.545;0;18.7
8.06;4.728;0.545;0;18.7
8.08;4.746;0.545;0;18.7
8.1;4.763;0.545;0;18.7
8.12;4.779;0.545;0;18.7
8.14;4.796;0.545;0;18.7
8.16;4.814;0.545;0;18.7
8.18;4.831;0.545;0;18.7
8.2;4.849;0.545;0;18.7
8.22;4.866;0.545;0;18.7
8.24;4.885;0.545;0;18.7
8.26;4.903;0.545;0;18.7
8.28;4.92;0.545;0;18.7
8.3;4.938;0.545;0;18.7
8.32;4.955;0.545;0;18.7
8.34;4.972;0.545;0;18.7
8.36;4.99;0.545;0;18.7
8.38;5.007;0.545;0;18.7
8.4;5.025;0.545;0;18.7
8.42;5.042;0.545;0;18.7
8.44;5.061;0.545;0;18.7
8.46;5.079;0.545;0;18.7
8.48;5.096;0.545;0;18.7
8.5;5.114;0.545;0;18.7
8.52;5.131;0.545;0;18.7
8.54;5.15;0.545;0;18.7
8.56;5.168;0.545;0;18.7
8.58;5.185;0.545;0;18.7
8.6;5.203;0.545;0;18.7
8.62;5.222;0.545;0;18.7
8.64;5.239;0.545;0;18.7
8.66;5.257;0.545;0;18.7
8.68;5.276;0.545;0;18.7
8.7;5.294;0.545;0;18.7
8.72;5.311;0.545;0;18.7
8.74;5.33;0.545;0;18.7
8.76;5.348;0.545;0;18.7
8.78;5.365;0.545;0;18.7
8.8;5.384;0.545;0;18.7
8.82;5.402;0.545;0;18.7
8.84;5.421;0.545;0;18.7
8.86;5.438;0.545;0;18.7
8.88;5.458;0.545;0;18.7
8.9;5.475;0.545;0;18.7
8.92;5.494;0.545;0;18.7
8.94;5.512;0.545;0;18.7
8.96;5.531;0.545;0;18.7
8.98;5.548;0.545;0;18.7
9;5.568;0.545;0;18.7
9.02;5.585;0.545;0;18.7
9.04;5.604;0.545;0;18.7
9.06;5.622;0.545;0;18.7
9.08;5.641;0.545;0;18.7
9.1;5.658;0.545;0;18.7
9.12;5.678;0.545;0;18.7
9.14;5.697;0.545;0;18.7
9.16;5.714;0.545;0;18.7
9.18;5.733;0.545;0;18.7
9.2;5.751;0.545;0;18.7
9.22;5.77;0.545;0;18.7
9.24;5.789;0.545;0;18.7
9.26;5.807;0.545;0;18.7
9.28;5.826;0.545;0;18.7
9.3;5.845;0.545;0;18.7
9.32;5.864;0.545;0;18.7
9.34;5.882;0.545;0;18.7
9.36;5.901;0.545;0;18.7
9.38;5.92;0.545;0;18.7
9.4;5.938;0.545;0;18.7
9.42;5.957;0.545;0;18.7
9.44;5.976;0.546;0;18.7
9.46;5.995;0.546;0;18.7
9.48;6.013;0.546;0;18.7
9.5;6.032;0.546;0;18.7
9.52;6.051;0.546;0;18.7
9.54;6.07;0.546;0;18.7
9.56;6.089;0.548;0;18.7
9.58;6.107;0.548;0;18.7
9.6;6.126;0.548;0;18.7
9.62;6.145;0.548;0;18.7
9.64;6.165;0.548;0;18.7
9.66;6.184;0.548;0;18.7
9.68;6.203;0.546;0;18.7
9.7;6.222;0.546;0;18.7
9.72;6.24;0.546;0;18.7
9.74;6.259;0.546;0;18.7
9.76;6.278;0.546;0;18.7
9.78;6.297;0.546;0;18.7
9.8;6.316;0.546;0;18.7
9.82;6.336;0.548;0;18.7
9.84;6.355;0.546;0;18.7
9.86;6.374;0.546;0;18.7
9.88;6.393;0.546;0;18.7
9.9;6.412;0.546;0;18.7
9.92;6.432;0.546;0;18.7
9.94;6.451;0.546;0;18.7
9.96;6.47;0.546;0;18.7
9.98;6.489;0.546;0;18.7
10;6.508;0.548;0;18.7
10.02;6.529;0.546;0;18.7
10.04;6.548;0.548;0;18.7
10.06;6.568;0.546;0;18.7
10.08;6.587;0.546;0;18.7
10.1;6.606;0.546;0;18.7
10.12;6.627;0.546;0;18.7
10.14;6.646;0.546;0;18.7
10.16;6.665;0.546;0;18.7
10.18;6.686;0.546;0;18.7
10.2;6.706;0.548;0;18.7
10.22;6.725;0.548;0;18.7
10.24;6.746;0.548;0;18.7
10.26;6.765;0.548;0;18.7
10.28;6.784;0.546;0;18.7
10.3;6.805;0.548;0;18.7
10.32;6.824;0.548;0;18.7
10.34;6.845;0.548;0;18.7
10.36;6.864;0.548;0;18.7
10.38;6.885;0.548;0;18.7
10.4;6.906;0.548;0;18.7
10.42;6.927;0.548;0;18.7
10.44;6.946;0.548;0;18.7
10.46;6.967;0.548;0;18.7
10.48;6.988;0.548;0;18.7
10.5;7.009;0.548;0;18.7
10.52;7.03;0.548;0;18.7
10.54;7.051;0.548;0;18.7
10.56;7.072;0.548;0;18.7
10.58;7.093;0.548;0;18.7
10.6;7.114;0.548;0;18.7
10.62;7.135;0.548;0;18.7
10.64;7.156;0.548;0;18.7
10.66;7.179;0.548;0;18.7
10.68;7.199;0.548;0;18.7
10.7;7.22;0.546;0;18.7
10.72;7.241;0.546;0;18.7
10.74;7.264;0.546;0;18.7
10.76;7.285;0.546;0;18.7
10.78;7.308;0.546;0;18.7
10.8;7.329;0.546;0;18.7
10.82;7.351;0.545;0;18.7
10.84;7.372;0.545;0;18.7
10.86;7.395;0.545;0;18.7
10.88;7.416;0.545;0;18.7
10.9;7.439;0.545;0;18.7
10.92;7.461;0.545;0;18.7
10.94;7.482;0.545;0;18.7
10.96;7.505;0.545;0;18.7
10.98;7.528;0.545;0;18.7
11;7.549;0.545;0;18.7
11.02;7.571;0.545;0;18.7
11.04;7.594;0.545;0;18.7
11.06;7.617;0.545;0;18.7
11.08;7.638;0.545;0;18.7
11.1;7.66;0.545;0;18.7
11.12;7.683;0.545;0;18.7
11.14;7.706;0.546;0;18.7
11.16;7.728;0.548;0;18.7
11.18;7.751;0.546;0;18.7
11.2;7.772;0.548;0;18.7
11.22;7.795;0.548;0;18.7
11.24;7.817;0.548;0;18.7
11.26;7.84;0.548;0;18.7
11.28;7.863;0.548;0;18.7
11.3;7.885;0.548;0;18.7
11.32;7.908;0.548;0;18.7
11.34;7.931;0.548;0;18.7
11.36;7.953;0.548;0;18.7
11.38;7.976;0.548;0;18.7
11.4;7.999;0.548;0;18.7
11.42;8.022;0.548;0;18.7
11.44;8.044;0.548;0;18.7
11.46;8.067;0.548;0;18.7
11.48;8.09;0.548;0;18.7
11.5;8.112;0.548;0;18.7
11.52;8.135;0.548;0;18.7
11.54;8.158;0.548;0;18.7
11.56;8.18;0.546;0;18.7
11.58;8.203;0.546;0;18.7
11.6;8.226;0.546;0;18.7
11.62;8.248;0.546;0;18.7
11.64;8.273;0.546;0;18.7
11.66;8.296;0.546;0;18.7
11.68;8.318;0.546;0;18.7
11.7;8.341;0.546;0;18.7
11.72;8.364;0.546;0;18.7
11.74;8.386;0.546;0;18.7
11.76;8.411;0.546;0;18.7
11.78;8.433;0.546;0;18.7
11.8;8.456;0.546;0;18.7
11.82;8.479;0.546;0;18.7
11.84;8.503;0.546;0;18.7
11.86;8.526;0.546;0;18.7
11.88;8.549;0.546;0;18.7
11.9;8.571;0.546;0;18.7
11.92;8.596;0.548;0;18.7
11.94;8.618;0.548;0;18.7
11.96;8.641;0.548;0;18.7
11.98;8.664;0.548;0;18.7
12;8.688;0.548;0;18.7
12.02;8.711;0.548;0;18.7
12.04;8.734;0.548;6;18.7
12.06;8.758;0.548;6;18.7
12.08;8.781;0.548;6;18.7
12.1;8.803;0.548;6;18.7
12.12;8.826;0.548;6;18.7
12.14;8.851;0.55;6;18.7
12.16;8.873;0.55;6;18.7
12.18;8.896;0.55;6;18.7
12.2;8.919;0.55;6;18.7
12.22;8.941;0.548;6;18.7
12.24;8.964;0.548;6;18.7
12.26;8.987;0.548;6;18.7
12.28;9.009;0.548;6;18.7
12.3;9.03;0.546;6;18.7
12.32;9.053;0.546;6;18.7
12.34;9.076;0.546;6;18.7
12.36;9.097;0.545;6;18.7
12.38;9.119;0.545;6;18.7
12.4;9.14;0.545;6;18.7
12.42;9.161;0.545;6;18.7
12.44;9.182;0.543;6;18.7
12.46;9.203;0.543;6;18.7
12.48;9.224;0.543;6;18.7
12.5;9.245;0.543;6;18.7
12.52;9.266;0.541;6;18.7
12.54;9.287;0.541;6;18.7
12.56;9.308;0.541;6;18.7
12.58;9.327;0.541;6;18.7
12.6;9.348;0.538;6;18.7
12.62;9.367;0.539;6;18.7
12.64;9.386;0.539;6;18.7
12.66;9.406;0.539;6;18.7
12.68;9.425;0.539;6;18.7
12.7;9.444;0.539;6;18.7
12.72;9.463;0.539;6;18.7
12.74;9.482;0.538;6;18.7
12.76;9.5;0.538;6;18.7
12.78;9.519;0.538;6;18.7
12.8;9.536;0.538;6;18.7
12.82;9.554;0.538;6;18.7
12.84;9.573;0.538;6;18.7
12.86;9.591;0.538;6;18.7
12.88;9.608;0.538;6;18.7
12.9;9.625;0.538;6;18.7
12.92;9.643;0.538;6;18.7
12.94;9.659;0.538;6;18.7
12.96;9.676;0.538;6;18.7
12.98;9.694;0.538;6;18.7
13;9.709;0.538;6;18.7
13.02;9.727;0.538;6;18.7
13.04;9.742;0.538;6;18.7
13.06;9.758;0.538;6;18.7
13.08;9.774;0.538;6;18.7
13.1;9.79;0.538;6;18.7
13.12;9.805;0.538;6;18.7
13.14;9.821;0.538;6;18.7
13.16;9.835;0.538;6;18.7
13.18;9.851;0.538;6;18.7
13.2;9.866;0.536;6;18.7
13.22;9.88;0.536;6;18.7
13.24;9.894;0.536;6;18.7
13.26;9.91;0.538;6;18.7
13.28;9.924;0.536;6;18.7
13.3;9.938;0.536;6;18.7
13.32;9.952;0.536;6;18.7
13.34;9.966;0.536;6;18.7
13.36;9.98;0.536;6;18.7
13.38;9.994;0.536;6;18.7
13.4;10.008;0.536;6;18.7
13.42;10.02;0.536;6;18.7
13.44;10.034;0.536;6;18.7
13.46;10.046;0.538;6;18.7
13.48;10.06;0.538;6;18.7
13.5;10.072;0.538;6;18.7
13.52;10.085;0.538;6;18.7
13.54;10.097;0.539;6;18.7
13.56;10.109;0.538;6;18.7
13.58;10.121;0.538;6;18.7
13.6;10.133;0.538;6;18.7
13.62;10.146;0.539;6;18.7
13.64;10.156;0.538;6;18.7
13.66;10.168;0.539;6;18.7
13.68;10.181;0.539;6;18.7
13.7;10.191;0.539;6;18.7
13.72;10.203;0.539;6;18.7
13.74;10.214;0.539;6;18.7
13.76;10.224;0.539;6;18.7
13.78;10.236;0.539;6;18.7
13.8;10.247;0.539;6;18.7
13.82;10.257;0.539;6;18.7
13.84;10.268;0.539;6;18.7
13.86;10.278;0.539;6;18.7
13.88;10.287;0.539;6;18.7
13.9;10.297;0.539;6;18.7
13.92;10.308;0.539;6;18.7
13.94;10.317;0.539;6;18.7
13.96;10.327;0.539;6;18.7
13.98;10.336;0.539;6;18.7
14;10.345;0.539;6;18.7
14.02;10.355;0.539;6;18.7
14.04;10.364;0.539;6;18.7
14.06;10.372;0.539;6;18.7
14.08;10.381;0.539;6;18.7
14.1;10.39;0.539;6;18.7
14.12;10.399;0.539;6;18.7
14.14;10.407;0.539;6;18.7
14.16;10.416;0.539;6;18.7
14.18;10.423;0.539;6;18.7
14.2;10.432;0.539;6;18.7
14.22;10.441;0.539;6;18.7
14.24;10.448;0.539;6;18.7
14.26;10.455;0.539;6;18.7
14.28;10.463;0.539;6;18.7
14.3;10.47;0.539;6;18.7
14.32;10.477;0.539;6;18.7
14.34;10.484;0.539;6;18.7
14.36;10.491;0.539;6;18.7
14.38;10.498;0.539;6;18.7
14.4;10.505;0.539;6;18.7
14.42;10.512;0.539;6;18.7
14.44;10.517;0.539;6;18.7
14.46;10.524;0.539;6;18.7
14.48;10.531;0.539;6;18.7
14.5;10.537;0.539;6;18.7
14.52;10.544;0.539;6;18.7
14.54;10.549;0.539;6;18.7
14.56;10.554;0.539;6;18.7
14.58;10.561;0.539;6;18.7
14.6;10.566;0.539;6;18.7
14.62;10.571;0.539;6;18.7
14.64;10.577;0.539;6;18.7
14.66;10.582;0.539;6;18.7
14.68;10.585;0.539;6;18.7
14.7;10.591;0.539;6;18.7
14.72;10.596;0.539;6;18.7
14.74;10.599;0.539;6;18.7
14.76;10.605;0.539;6;18.7
14.78;10.608;0.539;6;18.7
14.8;10.612;0.539;6;18.7
14.82;10.617;0.539;6;18.7
14.84;10.62;0.539;6;18.7
14.86;10.624;0.539;6;18.7
14.88;10.627;0.539;6;18.7
14.9;10.631;0.539;6;18.7
